,municipio,unnamed: 0,ph,n,mo,k,ca,mg,na,al,cic,p,fe,mn,zn,cu,s,b,ar,l,a,clasificacion,Rangos ph,Rangos n,Rangos mo,Rangos k,Rangos ca,Rangos mg,Rangos na,Rangos al,Rangos cic,Rangos p,Rangos fe,Rangos mn,Rangos zn,Rangos cu,Rangos s,Rangos b,Rangos ar,Rangos l,Rangos a,muestras
137,TOLEDO,4917.0,5.400000000000001,0.16,3.366666666666667,0.14333333333333334,2.6766666666666663,0.5033333333333333,0.03333333333333333,0.8333333333333334,6.666666666666667,2.3333333333333335,176.33333333333334,20.333333333333332,0.43333333333333335,1.0333333333333332,5.166666666666666,0.46666666666666673,20.333333333333332,22.333333333333332,57.333333333333336,3.3333333333333335,"(4.499, 5.0]  1    (5.0, 5.5]   1    (5.5, 6.0]   1","(0.199, 0.3]  2    (0.3, 0.4]   0    (0.4, 0.5]   0","(4.999, 10.0]  1    (10.0, 15.0]   0    (15.0, 20.0]   0","(0.199, 0.4]  1    (0.4, 0.6]   0    (0.6, 0.8]   0","(1.499, 3.0]  2    (3.0, 5.0]   1    (5.0, 6.0]   0","(0.599, 1.2]  1    (1.2, 1.8]   0    (1.8, 2.4]   0","(0.019, 0.04]  1    (0.04, 0.06]   1    (0.06, 0.08]   0","(0.399, 0.8]  1    (0.8, 1.2]   0    (1.2, 1.6]   1","(9.999, 15.0]  1    (15.0, 20.0]   0    (20.0, 25.0]   0","Series([], )","(69.999, 140.0]  0    (140.0, 210.0]   0    (210.0, 280.0]   2","(19.999, 40.0]  2    (40.0, 60.0]   0    (60.0, 80.0]   0","Series([], )","Series([], )","(4.999, 10.0]  2    (10.0, 15.0]   0    (15.0, 20.0]   0","(0.149, 0.3]  1    (0.3, 0.45]   0    (0.45, 0.6]   1","(6.999, 14.0]  0    (14.0, 21.0]   3    (21.0, 28.0]   0","(19.999, 25.0]  1    (25.0, 30.0]   1    (30.0, 35.0]   0","(29.999, 40.0]  0    (40.0, 50.0]   0    (50.0, 60.0]   3",3
138,TORO,6918.315789473684,5.705263157894736,0.28,6.5052631578947375,0.49736842105263146,5.346842105263158,1.7021052631578946,0.04894736842105264,0.3105263157894737,19.94736842105263,4.578947368421052,339.8421052631579,42.26315789473684,5.610526315789474,3.594736842105264,9.83157894736842,0.23894736842105258,36.31578947368421,27.57894736842105,36.10526315789474,1.8421052631578947,"(4.499, 5.0]   1    (5.0, 5.5]    4    (5.5, 6.0]   11","(0.199, 0.3]  12    (0.3, 0.4]    4    (0.4, 0.5]    2","(4.999, 10.0]  12    (10.0, 15.0]   2    (15.0, 20.0]   0","(0.199, 0.4]  8    (0.4, 0.6]   3    (0.6, 0.8]   3","(1.499, 3.0]  2    (3.0, 5.0]   7    (5.0, 6.0]   1","(0.599, 1.2]  0    (1.2, 1.8]   8    (1.8, 2.4]   5","(0.019, 0.04]  13    (0.04, 0.06]   4    (0.06, 0.08]   0","(0.399, 0.8]  6    (0.8, 1.2]   0    (1.2, 1.6]   0","(9.999, 15.0]  3    (15.0, 20.0]   6    (20.0, 25.0]   8","(6.999, 14.0]  2    (14.0, 21.0]   0    (21.0, 28.0]   0","(69.999, 140.0]  0    (140.0, 210.0]   4    (210.0, 280.0]   2","(19.999, 40.0]  1    (40.0, 60.0]   8    (60.0, 80.0]   1","(2.999, 6.0]  8    (6.0, 9.0]   4    (9.0, 12.0]   2","(2.999, 6.0]  7    (6.0, 9.0]   2    (9.0, 12.0]   0","(4.999, 10.0]  4    (10.0, 15.0]   0    (15.0, 20.0]   2","(0.149, 0.3]  15    (0.3, 0.45]   2    (0.45, 0.6]   0","(6.999, 14.0]  0    (14.0, 21.0]   0    (21.0, 28.0]   2","(19.999, 25.0]   3    (25.0, 30.0]   12    (30.0, 35.0]    4","(29.999, 40.0]  17    (40.0, 50.0]    2    (50.0, 60.0]    0",3
139,TOTORÓ,12521.0,6.1,0.04,0.5,0.12,12.23,4.17,0.18,0.1,6.0,24.0,127.0,84.0,2.2,2.6,11.1,0.28,16.0,25.0,59.0,2.0,"Series([], )","Series([], )","Series([], )","Series([], )","Series([], )","Series([], )","Series([], )","Series([], )","Series([], )","(6.999, 14.0]  0    (14.0, 21.0]   0    (21.0, 28.0]   1","(69.999, 140.0]  1    (140.0, 210.0]   0    (210.0, 280.0]   0","Series([], )","Series([], )","Series([], )","(4.999, 10.0]  0    (10.0, 15.0]   1    (15.0, 20.0]   0","(0.149, 0.3]  1    (0.3, 0.45]   0    (0.45, 0.6]   0","(6.999, 14.0]  0    (14.0, 21.0]   1    (21.0, 28.0]   0","(19.999, 25.0]  1    (25.0, 30.0]   0    (30.0, 35.0]   0","(29.999, 40.0]  0    (40.0, 50.0]   0    (50.0, 60.0]   1",19
140,TRUJILLO,26122.85714285714,5.200000000000001,0.3757142857142857,9.314285714285715,0.25857142857142856,5.185714285714285,2.2028571428571424,0.051428571428571435,0.41428571428571426,24.0,8.857142857142858,221.57142857142858,62.57142857142857,4.814285714285714,6.1571428571428575,11.328571428571427,0.35,30.571428571428573,29.142857142857142,40.0,2.4285714285714284,"(4.499, 5.0]  4    (5.0, 5.5]   1    (5.5, 6.0]   2","(0.199, 0.3]  2    (0.3, 0.4]   2    (0.4, 0.5]   3","(4.999, 10.0]  4    (10.0, 15.0]   3    (15.0, 20.0]   0","(0.199, 0.4]  5    (0.4, 0.6]   0    (0.6, 0.8]   0","(1.499, 3.0]  1    (3.0, 5.0]   2    (5.0, 6.0]   1","(0.599, 1.2]  2    (1.2, 1.8]   3    (1.8, 2.4]   0","(0.019, 0.04]  4    (0.04, 0.06]   1    (0.06, 0.08]   2","(0.399, 0.8]  4    (0.8, 1.2]   0    (1.2, 1.6]   0","(9.999, 15.0]  1    (15.0, 20.0]   0    (20.0, 25.0]   4","(6.999, 14.0]  1    (14.0, 21.0]   0    (21.0, 28.0]   0","(69.999, 140.0]  0    (140.0, 210.0]   2    (210.0, 280.0]   3","(19.999, 40.0]  2    (40.0, 60.0]   0    (60.0, 80.0]   4","(2.999, 6.0]  3    (6.0, 9.0]   2    (9.0, 12.0]   0","(2.999, 6.0]  4    (6.0, 9.0]   2    (9.0, 12.0]   0","(4.999, 10.0]  3    (10.0, 15.0]   0    (15.0, 20.0]   1","(0.149, 0.3]  3    (0.3, 0.45]   3    (0.45, 0.6]   1","(6.999, 14.0]  0    (14.0, 21.0]   2    (21.0, 28.0]   1","(19.999, 25.0]  2    (25.0, 30.0]   2    (30.0, 35.0]   3","(29.999, 40.0]  4    (40.0, 50.0]   3    (50.0, 60.0]   0",1
141,TULUÁ,17438.0,5.316666666666667,0.5483333333333333,16.05,0.47000000000000003,3.5850000000000004,0.98,0.043333333333333335,0.5666666666666667,31.333333333333332,18.833333333333332,295.1666666666667,34.666666666666664,4.883333333333334,4.316666666666667,3.15,0.24833333333333332,24.0,31.833333333333332,44.5,3.8333333333333335,"(4.499, 5.0]  0    (5.0, 5.5]   5    (5.5, 6.0]   1","(0.199, 0.3]  2    (0.3, 0.4]   0    (0.4, 0.5]   0","(4.999, 10.0]  2    (10.0, 15.0]   0    (15.0, 20.0]   1","(0.199, 0.4]  2    (0.4, 0.6]   1    (0.6, 0.8]   1","(1.499, 3.0]  1    (3.0, 5.0]   5    (5.0, 6.0]   0","(0.599, 1.2]  4    (1.2, 1.8]   1    (1.8, 2.4]   0","(0.019, 0.04]  4    (0.04, 0.06]   1    (0.06, 0.08]   1","(0.399, 0.8]  4    (0.8, 1.2]   1    (1.2, 1.6]   0","(9.999, 15.0]  1    (15.0, 20.0]   1    (20.0, 25.0]   0","(6.999, 14.0]  3    (14.0, 21.0]   1    (21.0, 28.0]   0","(69.999, 140.0]  0    (140.0, 210.0]   1    (210.0, 280.0]   2","(19.999, 40.0]  2    (40.0, 60.0]   2    (60.0, 80.0]   0","(2.999, 6.0]  4    (6.0, 9.0]   1    (9.0, 12.0]   0","(2.999, 6.0]  0    (6.0, 9.0]   1    (9.0, 12.0]   0","(4.999, 10.0]  1    (10.0, 15.0]   1    (15.0, 20.0]   0","(0.149, 0.3]  5    (0.3, 0.45]   1    (0.45, 0.6]   0","(6.999, 14.0]  0    (14.0, 21.0]   1    (21.0, 28.0]   4","(19.999, 25.0]  0    (25.0, 30.0]   1    (30.0, 35.0]   2","(29.999, 40.0]  4    (40.0, 50.0]   1    (50.0, 60.0]   0",7
142,TURBACO,12520.5,5.6,0.19,4.1,0.365,5.890000000000001,2.27,0.14500000000000002,0.15000000000000002,13.5,20.5,298.0,72.5,4.85,3.95,4.25,0.23,34.0,32.5,34.0,2.0,"(4.499, 5.0]  0    (5.0, 5.5]   1    (5.5, 6.0]   1","(0.199, 0.3]  1    (0.3, 0.4]   0    (0.4, 0.5]   0","(4.999, 10.0]  1    (10.0, 15.0]   0    (15.0, 20.0]   0","(0.199, 0.4]  0    (0.4, 0.6]   0    (0.6, 0.8]   1","(1.499, 3.0]  0    (3.0, 5.0]   0    (5.0, 6.0]   1","(0.599, 1.2]  0    (1.2, 1.8]   0    (1.8, 2.4]   1","Series([], )","Series([], )","(9.999, 15.0]  1    (15.0, 20.0]   1    (20.0, 25.0]   0","(6.999, 14.0]  1    (14.0, 21.0]   0    (21.0, 28.0]   0","Series([], )","(19.999, 40.0]  0    (40.0, 60.0]   1    (60.0, 80.0]   0","(2.999, 6.0]  2    (6.0, 9.0]   0    (9.0, 12.0]   0","(2.999, 6.0]  2    (6.0, 9.0]   0    (9.0, 12.0]   0","(4.999, 10.0]  1    (10.0, 15.0]   0    (15.0, 20.0]   0","(0.149, 0.3]  2    (0.3, 0.45]   0    (0.45, 0.6]   0","(6.999, 14.0]  0    (14.0, 21.0]   0    (21.0, 28.0]   1","(19.999, 25.0]  0    (25.0, 30.0]   1    (30.0, 35.0]   1","(29.999, 40.0]  0    (40.0, 50.0]   1    (50.0, 60.0]   0",6
143,TÁMESIS,8737.5,5.3,0.255,5.65,0.26,2.5,1.225,0.04,1.55,17.5,3.5,217.5,69.5,3.15,2.2,3.8,0.145,44.5,22.5,33.0,3.0,"(4.499, 5.0]  0    (5.0, 5.5]   2    (5.5, 6.0]   0","(0.199, 0.3]  2    (0.3, 0.4]   0    (0.4, 0.5]   0","(4.999, 10.0]  2    (10.0, 15.0]   0    (15.0, 20.0]   0","(0.199, 0.4]  2    (0.4, 0.6]   0    (0.6, 0.8]   0","(1.499, 3.0]  1    (3.0, 5.0]   1    (5.0, 6.0]   0","(0.599, 1.2]  1    (1.2, 1.8]   1    (1.8, 2.4]   0","(0.019, 0.04]  2    (0.04, 0.06]   0    (0.06, 0.08]   0","(0.399, 0.8]  1    (0.8, 1.2]   0    (1.2, 1.6]   0","(9.999, 15.0]  0    (15.0, 20.0]   2    (20.0, 25.0]   0","Series([], )","(69.999, 140.0]  0    (140.0, 210.0]   1    (210.0, 280.0]   1","(19.999, 40.0]  0    (40.0, 60.0]   1    (60.0, 80.0]   0","(2.999, 6.0]  2    (6.0, 9.0]   0    (9.0, 12.0]   0","Series([], )","Series([], )","(0.149, 0.3]  1    (0.3, 0.45]   0    (0.45, 0.6]   0","Series([], )","(19.999, 25.0]  2    (25.0, 30.0]   0    (30.0, 35.0]   0","(29.999, 40.0]  2    (40.0, 50.0]   0    (50.0, 60.0]   0",2
144,ULLOA,15795.7,5.35,0.343,8.29,0.46299999999999997,3.098,0.818,0.029999999999999992,0.49000000000000005,20.8,6.3,280.8,34.4,5.21,4.45,7.540000000000001,0.21300000000000002,29.7,28.0,41.8,1.5,"(4.499, 5.0]  3    (5.0, 5.5]   5    (5.5, 6.0]   2","(0.199, 0.3]  4    (0.3, 0.4]   4    (0.4, 0.5]   2","(4.999, 10.0]  7    (10.0, 15.0]   2    (15.0, 20.0]   0","(0.199, 0.4]  1    (0.4, 0.6]   1    (0.6, 0.8]   2","(1.499, 3.0]  1    (3.0, 5.0]   3    (5.0, 6.0]   1","(0.599, 1.2]  2    (1.2, 1.8]   3    (1.8, 2.4]   0","(0.019, 0.04]  8    (0.04, 0.06]   2    (0.06, 0.08]   0","(0.399, 0.8]  4    (0.8, 1.2]   2    (1.2, 1.6]   0","(9.999, 15.0]  3    (15.0, 20.0]   3    (20.0, 25.0]   2","(6.999, 14.0]  2    (14.0, 21.0]   1    (21.0, 28.0]   0","(69.999, 140.0]  1    (140.0, 210.0]   3    (210.0, 280.0]   1","(19.999, 40.0]  6    (40.0, 60.0]   2    (60.0, 80.0]   1","(2.999, 6.0]  5    (6.0, 9.0]   3    (9.0, 12.0]   0","(2.999, 6.0]  4    (6.0, 9.0]   2    (9.0, 12.0]   0","(4.999, 10.0]  4    (10.0, 15.0]   3    (15.0, 20.0]   0","(0.149, 0.3]  6    (0.3, 0.45]   2    (0.45, 0.6]   0","(6.999, 14.0]  0    (14.0, 21.0]   2    (21.0, 28.0]   1","(19.999, 25.0]  3    (25.0, 30.0]   3    (30.0, 35.0]   3","(29.999, 40.0]  3    (40.0, 50.0]   6    (50.0, 60.0]   1",2
145,UNGUÍA,35083.0,5.2,0.24,5.4,0.08,4.26,1.32,0.06,0.4,19.0,7.0,179.0,61.0,1.8,3.1,7.5,0.48,41.0,21.0,39.0,3.0,"(4.499, 5.0]  0    (5.0, 5.5]   1    (5.5, 6.0]   0","(0.199, 0.3]  1    (0.3, 0.4]   0    (0.4, 0.5]   0","(4.999, 10.0]  1    (10.0, 15.0]   0    (15.0, 20.0]   0","Series([], )","(1.499, 3.0]  0    (3.0, 5.0]   1    (5.0, 6.0]   0","(0.599, 1.2]  0    (1.2, 1.8]   1    (1.8, 2.4]   0","(0.019, 0.04]  0    (0.04, 0.06]   1    (0.06, 0.08]   0","(0.399, 0.8]  1    (0.8, 1.2]   0    (1.2, 1.6]   0","(9.999, 15.0]  0    (15.0, 20.0]   1    (20.0, 25.0]   0","(6.999, 14.0]  1    (14.0, 21.0]   0    (21.0, 28.0]   0","(69.999, 140.0]  0    (140.0, 210.0]   1    (210.0, 280.0]   0","(19.999, 40.0]  0    (40.0, 60.0]   0    (60.0, 80.0]   1","Series([], )","(2.999, 6.0]  1    (6.0, 9.0]   0    (9.0, 12.0]   0","(4.999, 10.0]  1    (10.0, 15.0]   0    (15.0, 20.0]   0","(0.149, 0.3]  0    (0.3, 0.45]   0    (0.45, 0.6]   1","Series([], )","(19.999, 25.0]  1    (25.0, 30.0]   0    (30.0, 35.0]   0","(29.999, 40.0]  1    (40.0, 50.0]   0    (50.0, 60.0]   0",10
146,URRAO,18823.0,5.0,0.68,20.6,0.6000000000000001,2.96,0.6900000000000001,0.06,1.2,35.0,11.0,467.0,36.0,5.9,7.4,7.6,0.31,23.0,34.0,43.0,5.0,"(4.499, 5.0]  1    (5.0, 5.5]   0    (5.5, 6.0]   0","Series([], )","Series([], )","(0.199, 0.4]  0    (0.4, 0.6]   0    (0.6, 0.8]   1","(1.499, 3.0]  1    (3.0, 5.0]   0    (5.0, 6.0]   0","(0.599, 1.2]  1    (1.2, 1.8]   0    (1.8, 2.4]   0","(0.019, 0.04]  0    (0.04, 0.06]   1    (0.06, 0.08]   0","(0.399, 0.8]  0    (0.8, 1.2]   1    (1.2, 1.6]   0","Series([], )","(6.999, 14.0]  1    (14.0, 21.0]   0    (21.0, 28.0]   0","Series([], )","(19.999, 40.0]  1    (40.0, 60.0]   0    (60.0, 80.0]   0","(2.999, 6.0]  1    (6.0, 9.0]   0    (9.0, 12.0]   0","(2.999, 6.0]  0    (6.0, 9.0]   1    (9.0, 12.0]   0","(4.999, 10.0]  1    (10.0, 15.0]   0    (15.0, 20.0]   0","(0.149, 0.3]  0    (0.3, 0.45]   1    (0.45, 0.6]   0","(6.999, 14.0]  0    (14.0, 21.0]   0    (21.0, 28.0]   1","(19.999, 25.0]  0    (25.0, 30.0]   0    (30.0, 35.0]   1","(29.999, 40.0]  0    (40.0, 50.0]   1    (50.0, 60.0]   0",1
147,VALLE DEL GUAMUEZ,5757.0,5.5,0.45,11.4,0.16,0.45,0.17,0.04,0.5,20.0,4.0,187.0,7.0,1.2,3.4,0.1,0.11,22.0,34.0,43.0,5.0,"(4.499, 5.0]  0    (5.0, 5.5]   1    (5.5, 6.0]   0","(0.199, 0.3]  0    (0.3, 0.4]   0    (0.4, 0.5]   1","(4.999, 10.0]  0    (10.0, 15.0]   1    (15.0, 20.0]   0","Series([], )","Series([], )","Series([], )","(0.019, 0.04]  1    (0.04, 0.06]   0    (0.06, 0.08]   0","(0.399, 0.8]  1    (0.8, 1.2]   0    (1.2, 1.6]   0","(9.999, 15.0]  0    (15.0, 20.0]   1    (20.0, 25.0]   0","Series([], )","(69.999, 140.0]  0    (140.0, 210.0]   1    (210.0, 280.0]   0","Series([], )","Series([], )","(2.999, 6.0]  1    (6.0, 9.0]   0    (9.0, 12.0]   0","Series([], )","Series([], )","(6.999, 14.0]  0    (14.0, 21.0]   0    (21.0, 28.0]   1","(19.999, 25.0]  0    (25.0, 30.0]   0    (30.0, 35.0]   1","(29.999, 40.0]  0    (40.0, 50.0]   1    (50.0, 60.0]   0",1
148,VENECIA,39159.0,4.466666666666667,0.53,14.233333333333333,0.34,1.2933333333333334,0.54,0.03,2.1666666666666665,34.333333333333336,13.0,212.33333333333334,23.333333333333332,4.066666666666667,2.1,18.633333333333333,0.3133333333333333,27.666666666666668,31.0,41.666666666666664,3.3333333333333335,"(4.499, 5.0]  1    (5.0, 5.5]   0    (5.5, 6.0]   0","(0.199, 0.3]  0    (0.3, 0.4]   0    (0.4, 0.5]   1","(4.999, 10.0]  0    (10.0, 15.0]   1    (15.0, 20.0]   2","(0.199, 0.4]  3    (0.4, 0.6]   0    (0.6, 0.8]   0","(1.499, 3.0]  1    (3.0, 5.0]   0    (5.0, 6.0]   0","(0.599, 1.2]  1    (1.2, 1.8]   0    (1.8, 2.4]   0","(0.019, 0.04]  3    (0.04, 0.06]   0    (0.06, 0.08]   0","(0.399, 0.8]  0    (0.8, 1.2]   0    (1.2, 1.6]   1","(9.999, 15.0]  0    (15.0, 20.0]   0    (20.0, 25.0]   1","(6.999, 14.0]  1    (14.0, 21.0]   0    (21.0, 28.0]   1","(69.999, 140.0]  0    (140.0, 210.0]   1    (210.0, 280.0]   2","(19.999, 40.0]  2    (40.0, 60.0]   0    (60.0, 80.0]   0","(2.999, 6.0]  1    (6.0, 9.0]   1    (9.0, 12.0]   0","(2.999, 6.0]  1    (6.0, 9.0]   0    (9.0, 12.0]   0","(4.999, 10.0]  1    (10.0, 15.0]   0    (15.0, 20.0]   0","(0.149, 0.3]  1    (0.3, 0.45]   2    (0.45, 0.6]   0","(6.999, 14.0]  0    (14.0, 21.0]   1    (21.0, 28.0]   0","(19.999, 25.0]  0    (25.0, 30.0]   1    (30.0, 35.0]   0","(29.999, 40.0]  2    (40.0, 50.0]   1    (50.0, 60.0]   0",1
149,VICTORIA,17662.46153846154,5.276923076923077,0.2961538461538461,7.130769230769231,0.12307692307692311,3.1123076923076924,1.1053846153846154,0.06846153846153848,0.6153846153846154,20.846153846153847,4.076923076923077,176.46153846153845,40.0,1.4692307692307693,1.5923076923076922,11.5,0.19153846153846152,27.23076923076923,24.923076923076923,47.92307692307692,2.6153846153846154,"(4.499, 5.0]  3    (5.0, 5.5]   7    (5.5, 6.0]   4","(0.199, 0.3]  4    (0.3, 0.4]   3    (0.4, 0.5]   1","(4.999, 10.0]  5    (10.0, 15.0]   3    (15.0, 20.0]   0","(0.199, 0.4]  0    (0.4, 0.6]   2    (0.6, 0.8]   0","(1.499, 3.0]  1    (3.0, 5.0]   3    (5.0, 6.0]   0","(0.599, 1.2]  2    (1.2, 1.8]   1    (1.8, 2.4]   1","(0.019, 0.04]  6    (0.04, 0.06]   1    (0.06, 0.08]   0","(0.399, 0.8]  3    (0.8, 1.2]   2    (1.2, 1.6]   0","(9.999, 15.0]  3    (15.0, 20.0]   5    (20.0, 25.0]   3","(6.999, 14.0]  1    (14.0, 21.0]   1    (21.0, 28.0]   0","(69.999, 140.0]  7    (140.0, 210.0]   2    (210.0, 280.0]   4","(19.999, 40.0]  2    (40.0, 60.0]   1    (60.0, 80.0]   1","(2.999, 6.0]  1    (6.0, 9.0]   0    (9.0, 12.0]   0","(2.999, 6.0]  2    (6.0, 9.0]   1    (9.0, 12.0]   0","(4.999, 10.0]  5    (10.0, 15.0]   1    (15.0, 20.0]   3","(0.149, 0.3]  5    (0.3, 0.45]   2    (0.45, 0.6]   0","(6.999, 14.0]  1    (14.0, 21.0]   2    (21.0, 28.0]   1","(19.999, 25.0]  6    (25.0, 30.0]   3    (30.0, 35.0]   3","(29.999, 40.0]  3    (40.0, 50.0]   6    (50.0, 60.0]   1",3
150,VILLA DE LEYVA,41222.0,5.1,0.74,23.5,0.25,7.13,0.84,0.02,1.0,38.0,16.0,489.0,27.0,14.7,8.6,27.1,0.78,17.0,35.0,47.0,5.0,"(4.499, 5.0]  0    (5.0, 5.5]   1    (5.5, 6.0]   0","Series([], )","Series([], )","(0.199, 0.4]  1    (0.4, 0.6]   0    (0.6, 0.8]   0","Series([], )","(0.599, 1.2]  1    (1.2, 1.8]   0    (1.8, 2.4]   0","(0.019, 0.04]  1    (0.04, 0.06]   0    (0.06, 0.08]   0","(0.399, 0.8]  0    (0.8, 1.2]   1    (1.2, 1.6]   0","Series([], )","(6.999, 14.0]  0    (14.0, 21.0]   1    (21.0, 28.0]   0","Series([], )","(19.999, 40.0]  1    (40.0, 60.0]   0    (60.0, 80.0]   0","Series([], )","(2.999, 6.0]  0    (6.0, 9.0]   1    (9.0, 12.0]   0","Series([], )","Series([], )","(6.999, 14.0]  0    (14.0, 21.0]   1    (21.0, 28.0]   0","(19.999, 25.0]  0    (25.0, 30.0]   0    (30.0, 35.0]   1","(29.999, 40.0]  0    (40.0, 50.0]   1    (50.0, 60.0]   0",13
151,VILLAGARZÓN,3785.5,5.050000000000001,0.205,4.4,0.3075,1.96,0.47500000000000003,0.065,0.8,12.5,44.25,261.75,15.75,4.45,5.125,10.95,0.4575,19.75,20.5,59.5,2.5,"(4.499, 5.0]  1    (5.0, 5.5]   3    (5.5, 6.0]   0","(0.199, 0.3]  3    (0.3, 0.4]   0    (0.4, 0.5]   0","(4.999, 10.0]  1    (10.0, 15.0]   0    (15.0, 20.0]   0","(0.199, 0.4]  3    (0.4, 0.6]   1    (0.6, 0.8]   0","(1.499, 3.0]  2    (3.0, 5.0]   1    (5.0, 6.0]   0","(0.599, 1.2]  1    (1.2, 1.8]   0    (1.8, 2.4]   0","(0.019, 0.04]  2    (0.04, 0.06]   0    (0.06, 0.08]   0","(0.399, 0.8]  2    (0.8, 1.2]   2    (1.2, 1.6]   0","(9.999, 15.0]  3    (15.0, 20.0]   0    (20.0, 25.0]   0","(6.999, 14.0]  0    (14.0, 21.0]   1    (21.0, 28.0]   0","(69.999, 140.0]  0    (140.0, 210.0]   1    (210.0, 280.0]   1","(19.999, 40.0]  2    (40.0, 60.0]   0    (60.0, 80.0]   0","(2.999, 6.0]  3    (6.0, 9.0]   1    (9.0, 12.0]   0","(2.999, 6.0]  2    (6.0, 9.0]   1    (9.0, 12.0]   0","(4.999, 10.0]  1    (10.0, 15.0]   1    (15.0, 20.0]   1","(0.149, 0.3]  1    (0.3, 0.45]   0    (0.45, 0.6]   3","(6.999, 14.0]  0    (14.0, 21.0]   3    (21.0, 28.0]   1","(19.999, 25.0]  2    (25.0, 30.0]   0    (30.0, 35.0]   0","(29.999, 40.0]  0    (40.0, 50.0]   0    (50.0, 60.0]   3",1
152,VILLAMARÍA,32185.869565217392,5.308695652173912,0.3195652173913044,7.560869565217391,0.261304347826087,2.988695652173912,0.8117391304347824,0.0456521739130435,0.45652173913043476,18.869565217391305,15.695652173913043,315.69565217391306,20.434782608695652,5.447826086956522,5.282608695652173,12.347826086956522,0.4078260869565218,15.130434782608695,26.217391304347824,58.91304347826087,2.260869565217391,"(4.499, 5.0]   2    (5.0, 5.5]   18    (5.5, 6.0]    3","(0.199, 0.3]   8    (0.3, 0.4]   11    (0.4, 0.5]    2","(4.999, 10.0]  18    (10.0, 15.0]   2    (15.0, 20.0]   0","(0.199, 0.4]  7    (0.4, 0.6]   3    (0.6, 0.8]   2","(1.499, 3.0]  10    (3.0, 5.0]    3    (5.0, 6.0]    2","(0.599, 1.2]  9    (1.2, 1.8]   3    (1.8, 2.4]   2","(0.019, 0.04]  11    (0.04, 0.06]   8    (0.06, 0.08]   2","(0.399, 0.8]  15    (0.8, 1.2]    0    (1.2, 1.6]    0","(9.999, 15.0]   2    (15.0, 20.0]   13    (20.0, 25.0]   8","(6.999, 14.0]  10    (14.0, 21.0]   3    (21.0, 28.0]   4","(69.999, 140.0]  0    (140.0, 210.0]   4    (210.0, 280.0]   5","(19.999, 40.0]  7    (40.0, 60.0]   2    (60.0, 80.0]   0","(2.999, 6.0]  11    (6.0, 9.0]    4    (9.0, 12.0]   1","(2.999, 6.0]  17    (6.0, 9.0]    4    (9.0, 12.0]   1","(4.999, 10.0]  6    (10.0, 15.0]   7    (15.0, 20.0]   4","(0.149, 0.3]   4    (0.3, 0.45]   10    (0.45, 0.6]   3","(6.999, 14.0]  10    (14.0, 21.0]   13    (21.0, 28.0]   0","(19.999, 25.0]   9    (25.0, 30.0]   14    (30.0, 35.0]    0","(29.999, 40.0]   0    (40.0, 50.0]    0    (50.0, 60.0]   16",4
153,VILLARRICA,4697.0,5.533333333333334,0.5266666666666667,14.366666666666667,0.4316666666666667,7.093333333333333,1.0633333333333335,0.028333333333333332,0.41666666666666674,29.333333333333332,8.833333333333334,204.83333333333334,26.666666666666668,5.733333333333334,8.5,12.75,0.08833333333333333,37.5,33.0,28.833333333333332,1.3333333333333333,"(4.499, 5.0]  1    (5.0, 5.5]   3    (5.5, 6.0]   1","(0.199, 0.3]  0    (0.3, 0.4]   1    (0.4, 0.5]   2","(4.999, 10.0]  1    (10.0, 15.0]   3    (15.0, 20.0]   1","(0.199, 0.4]  2    (0.4, 0.6]   4    (0.6, 0.8]   0","(1.499, 3.0]  2    (3.0, 5.0]   1    (5.0, 6.0]   1","(0.599, 1.2]  4    (1.2, 1.8]   0    (1.8, 2.4]   0","(0.019, 0.04]  6    (0.04, 0.06]   0    (0.06, 0.08]   0","(0.399, 0.8]  4    (0.8, 1.2]   0    (1.2, 1.6]   0","(9.999, 15.0]  0    (15.0, 20.0]   0    (20.0, 25.0]   2","(6.999, 14.0]  1    (14.0, 21.0]   1    (21.0, 28.0]   0","(69.999, 140.0]  1    (140.0, 210.0]   1    (210.0, 280.0]   4","(19.999, 40.0]  4    (40.0, 60.0]   0    (60.0, 80.0]   0","(2.999, 6.0]  4    (6.0, 9.0]   1    (9.0, 12.0]   0","(2.999, 6.0]  1    (6.0, 9.0]   3    (9.0, 12.0]   2","(4.999, 10.0]  2    (10.0, 15.0]   0    (15.0, 20.0]   1","Series([], )","Series([], )","(19.999, 25.0]  1    (25.0, 30.0]   0    (30.0, 35.0]   3","(29.999, 40.0]  3    (40.0, 50.0]   0    (50.0, 60.0]   0",23
